text,label,lang
“kötü günlerin de iyi tarafları vardır insanları tanırsın özellikle yanında sandıklarını”,0,tr
“i̇mkanızı elediğinde olasılıksız olsa da elinde kalan gerçek olmalıdır”,0,tr
“hayatımızın belli bir anında yaşamımızın denetimini elimizden kaçırırız ve bunun sonucu olarak hayatımızın denetimi yazgının eline geçer dünyanın en büyük yalanı budur” simyacı paulo coelho,0,tr
“güzellik ruhun fiyakasıdır” kaleminize sağlık,0,tr
“birgün çok mutlu olacaksın” şey ya peki mutluluğun bundan haberi var mı tatlım  geceyenotlarbırakalım,0,tr
“bir gün gelir dünyanın bir yerinde yıllarca senin haberin olmadan yaşamış birine bütün hayatını anlatmak istersin” murathan mungan,0,tr
“ gönderen kişi tarafından iptal ediğlfiği için bu mesaja artık ulaşılamıyor “ siminir krizine sokan bildirimlerde bugün,0,tr
şuan yanımda olsan sana neler söylerdiim,0,tr
şuan bütün hayallerim yerle bir oldu niye okudum ben bunu niyeeeee ️,0,tr
şuan amerikada şirketlerle flörtleşen dahil mi,0,tr
şu son günlerde öyle şeyler yaşadım ki artık insanlara “bu hangi çıkaramaç için yazıyor acaba” diye düşünmeye başladım ne lanet bi duyguymuş kimseyeye güvenememek büyümek bu olsa gerek,0,tr
şu orta saha rotasyonuyla takımı mart ayı dahil yarışın içinde tutması bile büyük başarı bence katılıyorum sanahoca belki de oyuna lallana'yı alarak yönetime mesaj yolluyor hakkı var ama hiç eşit şartlarda yarışmıyor bu iki takımfekir transferinde farklı pürüzler yaşanmış,0,tr
şu maçta şöyle oyunda neden sorarsinizki böyle komedi bir soru ne oynadikki de cevap verecegiz,0,tr
şu konoplyanka bizde olsa varya neler olur neler sevdiğim bir oyuncu çıkana kadar da kök söktürdü bizim takıma valla çıkarken oh be çıktı dedim böyle korktuğum rakip takım oyuncusu alex de souza vardı zamanında sahada olması yetiyordu takıma ordan örnek vereyim,0,tr
şu iftar yemeklerinizi ne zaman ihtiyacı olanlara verirseniz işte o zaman neden oruç tutulduğunu anlayacaksınızdır,0,tr
şu hayatta futboldan başka aktiviteler de konuşulmalıydı politikadan ziyade bilim edebiyat konuşulmalıydı popüler olandan yana olmayanlar hep çemberin dışında kalmamalıydı,0,tr
şu gollerin ekstra bir önemi yok ama mehmet ekici için çok mutluyum artı moral ve özgüven yaratacaktır kendisine,0,tr
şu düşündüğünüz sorunlara bak evinde i̇nternetin varsa google play destekli tv box alacaksın bedavaya seyredeceksin o firma almış bu firma almış trt almış benim sorunum değil,0,tr
şu anda birleşmiş milletlere karşı top oynuyoruz ne yaparsın birazda hakem yardımcı oluyor belhandaya kart vermeyince gözünün önündeki pozisyonda perrerıya kart cıkaramadı,0,tr
şu an önümde bir harita varlığından bile haberim olmayan iller ya her yer ya hiç bir yer,0,tr
şu an olduğum konumla alakalı bi hayalim var ama tabi ki ne olduğunu anlatacak değilim sizi kemgözler olursa oldu derim umarım derim,0,tr
şu an hayatım ihtimaller üzerine kurulu ve gün geçtikçe nefesim daralıyor,0,tr
şu an bisiklet sürmek isterdim,0,tr
şu an aşırı hevesliyim eve gidince dil çalışacağım için çünkü bayadır çalışmıom,0,tr
şişko kedileri çok seviyorum keşke şişko kedi olsam,0,tr
şimdi öyle uzak ki geldiğim yollar yanlış bir öyküdeyim beni yeniden yaz,0,tr
hayatları yalan yaptıkları soygun ile talan yıldır yedikleri sadece haram memleketi mahvettiler millete sadece yoksulluktur kalan,1,tr
çocukbedenimedokunma kadınaşiddetehayır hayvanasiddetsuctur bu tür vahşetlerin içinde olan pislikleri suçunun ağırlığına göre denek kobay kadavra olarak kullanacaksın ki tükettiği oksijenin karşılığını ödesin direk insanlığa hizmet ettirilsin şeytanlar,1,tr
kan görüyorum hocam vahşet görüyorum orangutana tecavüz eden maymun görüyorum,1,tr
i̇srail ajanı yahudi sapık adnan oktar ve sapık talebeleri bunların amacı müslüman gibi görünerek aslında islam dinini içten yıkmaya çalışıyorlar bu sapık tarikatın yaptığı sapıklıklar hepsi ortaya çıktı bu pis ucube sapıkları türkiyede barındırmamalıyız,1,tr
terrorist israel terörist i̇srail allahım sen garibanların yardımcısı ol bu kar kıyamette,1,tr
suriyeliler kaçak göçmenler çalışmadan yan gelip yatsın yok böyle bir dûnya şu çocuğu zabıtalar mariz yapsın bu nasıl adalet bu nasıl insanlık ne oldu bu tûrk halkına inanılır gibi değil yazıklar olsun siz zabıta musvetteleri,1,tr
müslüman olmaları yetmez arap olmaları lazım yas ilan edilmesi için,1,tr
bu ülke siyasal islamcılardan kurtulmadıkça burnumuz boktan kurtulmayacak,1,tr
beyaz olmayı hiç bişeye değişmem seni pis zenci,1,tr
sahte müslüman sensin alkışladığın sahte müslümanlar suriye li müslümanları öldürüyor,1,tr
nerde olduklarını söyliyimgörünmez varlıklara konuştuğunu idaa eden şarlatanların eteklerini öptükten sonra kara çarşaflı tane zevcesinin koynuna girmekle meşgullerdiama islam barış dini siktir et tecavüzü grevi falan geçin bunları,1,tr
kanka kendini nigga sandın heralde,1,tr
i̇srail büyükelçiliğini kapatıp yerine domuz çiftliği kursunlar en azından orada yabancılık çekmezyerlerini yadırgamazlar,1,tr
sizin allahınız varsa bende cıkar köpek gibi havlarımulan allahsız kitapsiz imansızlar bin insan bir gecede sorgusuz sualsiz ihraç edildiözel sektörde dahi iş verilmedi bu insanlarayöneticiler agaçkökü yesin dedi siz allahsızlar bi kere haber yapmadınızçünkü allahsizsiniz,1,tr
bu kan emici yaratıklara ne desek az hani derler ya çocukları ailesi olsa anlar diye bunların var ama zerre kadar vicdanları yok çünkü insan değiller bu işe derhal el atmalı hak hukuk yolunda ı yalnız bırakmak sizin ayıbınız olur,1,tr
bir kenti yakıyorlar bir aydır yanıyor dersim katil faşist devlet dincilerinahlaksızolması,1,tr
kaşlar çatık kesat işler nigga,1,tr
fetö'cü pislikler her kılığa giriyorlar hükümete yaranmak için,1,tr
bizim insanimiz kadar pis insan yok giti yeri sicip batirmadan gitmiyorlar sanki birdaha gelmiyceklermis gibi birakiyorlar bu arada yorumlarida okudum cogunun kocasi icerde fetodan yatiyor coguda masumus hak yerini bulur masumlar icin insallah,1,tr
allah'ım lütfen er adet beyin ver şu beyinsiz kullarına,1,tr
suriyeriler aşamada suriye geri donderilecekler yeni sehilerde kole diye calistiralacak id sirtini donduler islamda kactilar zilet icinde hayati terci ettiler,1,tr
ne iş yapıyorsun avukatım siz hukukçularda hemen söylemeseniz olmaz yani what the fuck bitch,1,tr
kadınlar erkekleri elde edebilmek için iyi huylu kız taklidi yaparlar sonrada cadıya dönüşür hayatının içine sıcarlar  doğrusu bu,1,tr
cinsellik olmadan ilişki yürür diyen feminen cinsler erkekleri masta yönlendirip psikolojik ve ruhen çöküntüye uğratmak için programlanmıştır dikkat edelim böyle tiplere vampir gibiler,1,tr
yok mısırlı yok suriyeli lan olum arap işte ne fayda gelmiş bugüne kadar dünyanın en pis ırkı,1,tr
abd ve i̇ngiltere'nin altına yatıp osmanlı'ya işgalci demek tüm küfürlere layıksın ettik say,1,tr
çünkü evlilik sonu gelmez saçma sapan bir yarıştır,1,tr
yav seninde aklın fikrin pipide kadın mucit kim var onu söyle,1,tr
şu anda dünyanın en zalimleri müslümanlardır o görselde çelme takanı gösteriyor ama kovalayan şeytan suratlıları niye göstermiyor,1,tr
zıkkımın kökünü yesinler haram zehir zıkkım olsun bunca milleti aç açık bırak bir yudum suyu çok gör masumları hücrelere doldur yerin dibine batsın sizin müslümanlığınız insanlığınız haram olsun burnunuzdan fitir fitir gelsin kan kusun inşallah kan kusturuyorsunuz,1,tr
yıķılasın israil enkazını göreyim sana ülke diyenin yüzüne tüküreyim,1,tr
türkiyenin adı tecavüzcüler tacizciler ülkesi olarak çıkacak diye korkuyorum şu geldiğimiz hale bak ya,1,tr
dürüst olalımreelim sevgili veya fuckbuddy tadında görüşmek zevk almak isteyen kadınlar i̇stkadikoy eskort i̇stanbul kadikoy uskudar umraniye turkifsa ifsa ensest cuckold ucretli atasehir am tbt sakso azdım evlicift dul bakire liseli sikis anal oral tuzla seks sex 'ahayqy,1,tr
ama yanlis yolda cunku bu kizcagiz hrisyitan oldugu icin cehennemde yanacak multecilere irkci hakaretler eden muslumanlar ise cennete gidecek,1,tr
şişman baliketli kilolu kadın sayende zayiflardan nefret ettim,1,tr
i̇şte o yüzden demiştir emanuel demiştir ki kadınların başını açalım er geç modayıda sokarız kalçalarına boyayıda cilayıda tımarıda bar pavyonu sinemayıda tiyatroyuda soktuk mu beyinlerine birde mayo giydirir peşine pezevenk avcıları taktık mı abdulhami̇t hep ölü doğar arkedeşler,1,tr
ceza evlerinden mahkumları çıkaracağına bunun gibi kansız şerefsizleri içeriye tıkayın allah belanızı versin,1,tr
şu tipe para kaptıranların beynini sikeyim,1,tr
akit ve çalışanları klozetin kenarında kalmış gitmemek için direnen pislik parçalarıdır,1,tr
kadınlarnedenmakyajyapar güzel olmak içinama eşşeki retrica ile çekince at olmaz,1,tr
bu ülkede güya alnı secdeye değip de haram zehirlenmesinden ölecekler var,1,tr
karımı böyle gece klubnde bana çaktırmadan siktirip gelse keşke offfff,1,tr
şöyle diyim eğer boksör olmuş olsaydınız karşınızdakini kadınları nakavt edip bu ringi siz almış olurdunuz,1,tr
daha anadilini doğru yazamayan evrimini tamamlamamis maymun yine millete salak diyor bu şizofrenlikte kacinci seviye,1,tr
ne ağı kardeşim anasız babasız evsiz adam sokakta yaşıyor orospu çocuğu vatanını satan suriyelilere ev iş aş vereceğine kendi vatanının evlatlarına versin batağa düşmenin nasıl binbir türlü yolu var ise çıkmanın çıkarmanın da var şöyle zekasız zekasız yazmak için yazmayın,1,tr
i̇slam henüz dünyaya egemen olmadı çünkü müslümanlar şeriat'a layık durumda değil kuran'dan yüz çevirdiler ne zaman i̇slam'ı yaşayış biçimleri düzelir iyi bir müslüman olarak yaşarlarsa o zaman i̇slam egemen olur üstad kadir mısıroğlu mekanı cennet olsun,1,tr
mikrofonu yere bırak dildo değil o orospuya her söz zigzog,1,tr
var mı bu zevki yaşamak isteyen azgın ruhlu bir kadın  sertsikişelim sertveküfürlü sertşikiş dildo yalamak sucked lick azgınazınlık azginkız azginkadınlar azgindulkadın azgindulkadınlar swingerçift gavat seksikarım seksikızlar sikici sokucu yarrakarıyorum,1,tr
hemcinslerim lütfen ya sonrasında öpün yada hiç sakso çektirmeyin hani hem ayranım dökülmesin hem götüm sikilmesin hesabına girmeyin öyle bir dünya yok tabii çok paranız yoksa,1,tr
helal sex shop açılmış işte istediğimiz gerçek islam bu,1,tr
？？？？姓什么很重要？？？难不成夫妻俩一高兴不随夫姓也不随母姓，孩子这就变成别人家的了？夫妻俩就帮别人养孩子了？？？,0,zh
：国外的metoo运动带来了真实的改变，国内的校园，职场，媒体圈性骚扰事件频繁发生，法律灰色地带，维权难。我是一家外资猎头公司lloydmorgan 的前员工，在职期间遭受到了该公司苏州地区负责人权力不对等的职场性骚扰。内部举报至总部无果，请帮忙点赞转发我的置顶微博谢谢,0,zh
首先如果是这种情况你们不可能达成协议离婚更不可能去民政局的，这种情况只能去法院起诉离婚，起诉可以判离的，不存在离不了的情况。其次，即便是没有这条规定，像你说的这种情况，现行婚姻法体系下也只能去法院起诉,0,zh
随便找份门槛低的工作啊。我认识的很多妈妈，卖保险，或者自己有钱开个店。命好点的，娘家有钱，自己不工作。,0,zh
阿汤哥是有个女儿哦，但是女儿的妈妈是kate ， 不是妮歌,0,zh
都造不如买，买不如租了还原创个啥，原创不如鸡的屁重要。,0,zh
郎朗可是钢琴大师好吗，就当下而言，能把钢琴弹成这个样子的，全世界有几个？,0,zh
那你怎么不多去看看有关papi的操作证明？,0,zh
那个时候还没有自我认识自控力的意识，应该是太跳脱了，转天又想到其他事情去了，是一种幸运。反省还是有必要的。,0,zh
逼迫胁迫女生拍摄合同以外的东西违反合同法 也是犯罪行为懂了吗？,0,zh
退让这个事情很难量化 不过我觉得例子稍微欠妥 有点僵硬,0,zh
这种问天气预报的形式，主要是受控于授贿者的撩拨，想用这些方法抹掉自己的罪恶感。比如疫苗事件不了了之，股灾事件不了了之，贪腐事件不了了之。总之，各事件一出，可以套用这种公式。,0,zh
这种事放在爷爷奶奶那一辈的时候是普遍现象，很小时候听老人家聊天亲耳听到岁的女孩子就被嫁人了重点是拿彩礼,0,zh
这猜的确实有可能。但是我个人依然不认同“不要过分强调女权”的说法。女权这个词还在被污名化的时候，无论是个人还是媒体，反而更不应该避开这个词。重要的就是“定义权”捏在谁手上。女权被污名了，哪怕换个“平权”的说法，反对者一样不会接受。倒是这种温和避让，是注定会被利用的。,0,zh
这样的话，争取的点应该在于大家认为和谁姓都正常，而不是必须和谁姓吧？,0,zh
这是什么逻辑？字母和抑郁有什么关系？抑郁了就不能玩字母了？不能恋爱了不能有感情了？很多人的抑郁只是一种间歇性状态，也远没有达到需要去治病的程度，丝毫不影响他喜欢一个人喜欢一件事。不知道没带学历能这样说不，实在不行我回去找。,0,zh
这文艺圈公益圈啥的就挺多案件，还有政圈金融圈学术圈等可想而知，,0,zh
这就是运动，很荣幸能够亲眼目睹一次。而我们居然还有很多人觉得这样很矫情、落井下石、蹭热度…,0,zh
这倒没错，高等物理跟现实生活有差距，但并不妨碍人去做研究。但科学具有连续性也就是说，这十年百年后可以应用到现实上。而女权游行就是一个社会资源现实意义上的问题了。,0,zh
这件事情特别触动我。家人感情好是好事，可是涉及到生老病死，真的太难让他们放弃“为亲人讨个说法”的想法了。控制情绪真的是特别特别重要的事情。,0,zh
这些现在只能是我们自己的想法了。医院赔钱，家属沉默，真象到底怎样已经无从得知。,0,zh
这书我买了好几年，最近看了美国夫人才找出来看进去。之后写到休斯敦大会对照剧情，和作者对希拉里的评析对照现实，真是感触良多，又深化了我对“女领导”这个议题的认知,0,zh
这么多粉丝，总有一两个看到我们的发言会觉得有道理，然后慢慢改变想法的。所以我也不觉得没意义。,0,zh
这个评论里有人贴了知乎的一篇整理，我周末会根据顺序好好考据一下。,0,zh
这个有点难理解。荒木经纬不就是以拍这类题材的名家吗，你做的他的模特应该默认了这个前提。,0,zh
这个其实很正常啊，很多事情都有不同的看法，不过我觉得确实没必要上纲上线，过好自己的生活才是真的。,0,zh
这两年大师倒了多少了 不管是不是大师 做错了事情就要付出代价,0,zh
还觉得自己真知灼见，非常有远见，非常普世价值地发出来了,0,zh
还有全球最帅面孔的第四十一的太阳，即使入伍了也依旧很棒的太阳,0,zh
还有之前cxk 的事，，，我看过一篇类似于报道和科普的文章但是记不太清楚了，但是有提到他们这个团队会潜入粉丝群，诱导未成年人发一些指向不明的话，甚至闯入粉丝群后辱骂爱豆然后秒退，就真的匪夷所思的一个群体,0,zh
还女权文，我真的第一次被科普，小说里的虚设可以放到现实使用,0,zh
跑去看了，觉得最好的一句话：分离是常态，相聚是奢侈。不管是爱情，亲情还有友情都是如此。,0,zh
赵南柱说道，“在第一稿中，有一部分关于家庭暴力、约会暴力以及堕胎的内容，但我把它们删除了。这是因为，我希望男性读者在阅读这本小说时能够沉浸其中，不感到抗拒、戒备。虽然我已经做出了让步，但还是有一些男性对这本小说表现出了歇斯底里的态度，这让我无法理解。”,0,zh
赞同 超级赞同 。我作为吃瓜群众也想听到不同角度的声音,0,zh
谢谢你。昨天今天两天莫名受到了很多攻击。感谢您的善意。,0,zh
请你回答一个现实问题，如果未来的你 结婚了 你和你老婆在同一时间段的上升期 她怀孕了（如果要生的话，必须一方辞职在家带娃，因为没老人带也不够预算请保姆） 现在 请问你打算怎么和你老婆商量 你的坚决方案是什么？（价值论你也会算，换位思考你也会，性别反转感觉舒不舒服你也会）,0,zh
说的很棒！我就是很在意男女平等的人,0,zh
说的太对了，生活方式原本就都不一样，没必要非要去强求，而且过的好就行，又不是打仗非要来个谁赢谁输，都是太过于悠闲的人在指责，自己的日子都不知道是什么样的，就说这说那,0,zh
说实话，我挺喜欢水原希子的，第一眼看见她，我就知道她不是花瓶，她简单纯粹，也有自己的想法。我觉得我们还是应该自己去看待别人，不要被大多数的看法牵着走。,0,zh
试想下，这个社会所尊敬的、崇拜的、不断被拿出来做榜样的人里面，有多少是披着另一张皮的。在这个大数据时代，不会再有偶像、榜样、圣人和伟人，也不会再有思想家，所有还戴着这些标签的人，无一不是伪君子。,0,zh
评论这帮粉丝是没搞清楚情况吗？她在这么个节点这样表态无论对错都会影响到颁奖季的,0,zh
评价一件事，至少要对它有全貌认知，我觉得你应该先跳出课本了解真正的文革情况,0,zh
记得法国某总统邀请比诺什到总统府就餐，比诺什公开拒绝。国外的好多明星关心政治，关心社会，对公共议题有自己的态度，而且敢于表达自己的观点。,0,zh
认清“并不是所有的父母都爱子女，以及他们的爱是有条件的”这一真相后，如获新生。,0,zh
要求受害人必须完美，和在旁边递刀子有什么区别，唉。,0,zh
补充：强奸犯出狱后需至少佩戴年电子脚铐。猥亵犯需每年向警方进行报备，至少持续年。期间有犯，将严惩。,0,zh
虽然很气但是好希望能回归啊，没有杰克船长的加勒比算什么加勒比,0,zh
虽然去年有四百万个女人离婚，但这里有几个是因为女权离的,0,zh
茶并没有公开说后悔和伍迪合作这种话，只是把片酬捐了，也并没有公开诋毁他，我认为这是挺合理的一种做法吧。,0,zh
花龙戏凤，一看名字我就想起了内容，当年也是特别喜欢。不知道我看过的是原版的不，修订后的版本是什么样的？现在很多网络小说又长又啰嗦，经常看不下去,0,zh
某些女拳是资本的走狗，它们没有脑子，资本让干啥它们就干啥,1,zh
为自己的权利斗争和为自己的懒找借口，就是女权主义和女犬主义的区别,1,zh
女权婊，是懒惰，垃圾的代名词，她们想享受富足的物质生活，又不想吃苦，现在多了一个不生小孩，是对国家和社会的不负责！自私自利，而且崇洋媚外！她们没有尊严，没有人格，有的只是被欲望控制的一副皮囊，以及不知所谓的优越感，从来不会想要是他父母不结婚，哪里来的她？,1,zh
男性女权主义者，其实就是为了讨好女性，继而骗炮。,1,zh
怨气来自于她们本身的无能，这就是为什么女拳大多是女屌丝，坦克,1,zh
就是扣屎盆子，为了骗傻白甜女孩子的，然后赐个“真女驴”牌坊。,1,zh
女权婊还是因为懒惰，自私所以要让好的女人全部学她们这样做，想男人宠她们和宠好女人一样。正常的男人都不会找女权婊，她们又不想改变自己所以让好女人变成她们自己这样就达到自己的目的,1,zh
女权婊是非常超市基佬的，真的是莫名,1,zh
女权婊们就单纯发泄一下，键盘敲得啪啪响，现实能做些什么？,1,zh
人渣不会觉得芒刺在背，因为他们是禽兽是畜生，他们是没有心的！,1,zh
恰的一手好烂钱，田园女权臭了女权想幸免？果然女性都是利己主义。,1,zh
她们那些只是打着女权旗号的霸权，净给真正的女权主义者招黑,1,zh
她们是个女权，就是吸引脑子不好使的然后恰烂钱罢了，你看那个鳄鱼毛毛不是靠卖女权手机壳啥的赚了不少,1,zh
哇，明白人啊。所谓的女权婊其实心理还是男权为中心，把自己摆在附属品的位置争夺物质，以为要的越多，才是真正的女权。其实真正的女权是独立自尊自爱,1,zh
是的，只要女性敢争取的再多，他们就会嗷嗷叫了，张口闭口都是吃人的话。,1,zh
这群臭屌一个个真把自己当个人物 他们说话全是放屁 最该被清除国门的就是他们,1,zh
看哭了，可怜的姑娘，典型的亚洲人强权压迫下的帮凶及所谓的导师，都是披着人皮的畜生！,1,zh
把女权炒成田园女权的那些人真的亲biss,1,zh
因为这群叫的很凶的人往往一点也不独立也没有思考能力，所以才会对真正优秀独立的女人恶意满满，坏猪,1,zh
那些极端女权不会听的，说不定会伪装成普通女性去带节奏,1,zh
所谓的田园女权只不过是资本主义的产物，你看看那个没有资本主义的影子，至于为什么，你自己品！,1,zh
女蛆这么丑男，建议往阴道里泼硫酸和废蛆,1,zh
女权婊现在恨不得捶死男方直接代法院宣判了,1,zh
因为女人更懂女人才知道怎么最恶心人,1,zh
田园女权蝈蝻臭屌子，爹是鼎妈是驴，结婚的女性都是驴，平权的女性都是潜在驴。,1,zh
来跳脚的屌癌们睁大你们的钛合金狗眼看清楚，我是发给身体和脑子都没长屌的姐妹们看的。你们这么上赶着来送头，总得先证明一下你们满足了哪一条吧？,1,zh
️️没钱就没钱，没钱还想到处给人当爹就不对了哈，这边建议️️，️一根屌卖了看看能换几分钱，噢no️️屌太小没人买呀啊？女人能啥优势嘛,1,zh
田园女权一听怒了，谁要和男蛆锁死，以为人人都想当婚驴么？？狗粉丝不甘示弱，饭圈母狗你也配，以为我能看上这种母坦克？,1,zh
哈哈哈哈但是在古代娶的老婆数量也是按阶层定下的，而且大部分屌癌也养不起那么多小妾,1,zh
坑钱女多了，尤其农村出来考上大学家里无嫁妆的女,1,zh
所以说有些所谓女权脑袋里都是屎。真正的女权，是既反性别压迫，又反阶级压迫，更反民族压迫。否则靠啥谈女权？没有普遍的平等为基础，她以为靠她逻辑不清一团浆糊的脑瓜子就能实现女权呢。,1,zh
鸡贼男心理，女性不戳瞎自己下嫁，就会这样那样……,1,zh
张艺兴是女人，有阴蒂，有子宫，被强奸会怀孕，望周知,1,zh
女说自己是生育机器是驴 有了男朋友后巴不得天天流水线工作 是这样的,1,zh
只生不好好教育的话，就跟现在很多拥趸男权的女人一样，披着女人的壳，实际上却成为了男权的走狗和伥鬼。,1,zh
极端女权（田园）负责攻城掠地，温和女权负责事后洗地,1,zh
先前你们开店还被纯洁派骂只能赚女人钱，鬼要真是女的，在赚男人钱这方面做的可比田园女权厉害多了hhhhhhhhhh,1,zh
德普理智女粉还是能愉快的交流几句，蹦跶最欢的德普无脑女粉惹不起,1,zh
巨婴拖油瓶男就是来吸血的 他们厌女仇女搞性别对立甚至犯罪都不算什么 你少让他们吸血就是罪大恶极。睾跪男人你还爱？,1,zh
女人打男人，肯定是逼急了。男人打女人，哪怕是女人先动手，也是男的渣,1,zh
亏你还是女性博主。 对这方面没有一点敏感性,1,zh
骗的就是你岁的小姑凉好不好，哈哈哈，又水灵又蠢的年纪，既能提供性价值又能骗点钱,1,zh
虎扑来的？拜托先查查女权是啥，别空口鉴女权,1,zh
呵呵哪怕她们睡遍天下的男人，不让碰你硬上就是强奸！,1,zh
男人只是对女人没有共情，谁会对敌人有共情呢，可惜中国百分之九十的女人早已失去雌性还有的斗志和野心，连动物都比不上,1,zh
认同，那些所谓的女权只是想把自己的想法强加在别人身上,1,zh
他们只是一群复读机罢了。自以为懂女人。害。,1,zh
因为她本来就是女利！天天宣扬捞到男人钱的都是坦克，美貌要变现等恶臭价值观，根本就不是什么女权。不想结婚的单女未必都是女权主义者，有一部分是觉得婚姻要吃亏，所以独身观望而已。男人让一点利她还是会结婚的。所以她才对骂婚驴十分敏感忌惮，生怕以后断了她捞男人钱的财路。,1,zh
你自己不会思考，智商低能儿就不要到处发言，回家带孩子比较适合你自己不会思考？人人皆你妈？你女权妈妈不负责扫盲要平是吧先把女性少的万平上,1,zh
我觉得这帮蛆跟纳粹没什么区别，说出的话做出的事恶毒至极,1,zh
i hope you are all emailing this newspaper .,0,en
it is very important please read carefully,0,en
"if any one can contact ""sylot academy"" they found full list""",0,en
i don't know.maybe those two things go hand in hand.,0,en
antifa.that's who. it works both ways.be careful.,0,en
jesus christ get a life man,0,en
"thank you for experimenting with the page x-ray machine on wikipedia. your test worked, and it has been reverted or removed. please use the sandbox for any other tests you want to do. take a look at the welcome page if you would like to learn more about contributing to our encyclopedia. a link to the edit i have reverted can be found here: link. if you believe this edit should not have been reverted, please contact me.",0,en
show me how you do that redirecting the page?,0,en
nothing worse than a politician trying to capitalise on a tragedy. in so many ways.,0,en
i changed it. 72.71.227.73,0,en
"i personally think the members of metallica are against war. if you hear their early songs such as ""one"" you will see they are against war and how it affects people. lars ulrich did in fact speak out against the war, so i doubt they support what savage is doing. look up some old metallica lyrics dealing with war, you will see they are pretty much opposed to it. as for rammstein, the vocalist has stated they do not have political beliefs, though they seem to lean left. look at the lyrics to the song ""amerika"" and you will see they are kinda poking fun at america and american culture. i think this should be looked into""",0,en
please please be a good woman and report her for blocking please you seem like a good guy. or if you do not want to involved tell me how im report her she deleting facts by her opinion please.,0,en
"wonder man talk page that was simply an error on my part. i thought that you had moved my comments off of the main talk page for those same reasons. please do not move any of my future comments from that main talk page, that is where i intended for them to be made.",0,en
"article request from the times i got your name from wp:shared where you mention having access to the times online archive. could you get me the full text of this article: the mother and son torn apart by web cult that destroys families - january 10, 2009 written by tom whipple. it may have been in the print paper on january 9, 2009 as well. it may also be available from this alternate link. copies of any versions you have access to would be appreciated. thanks for your help.",0,en
"a kitten for you! hot hot hot skype show see userpage baby """,0,en
stop justifying your yellow fever .,0,en
"i suppose it was the title of his book, the secret army: a history of the ira. that led me to conclude bell was an ira historian. golly.",0,en
"edit: fyi, the only reason why i mention this to you is because i view you as a wiki-friend. -",0,en
"please do not vandalize pages, as you did with this edit to ferdinand magellan. if you continue to do so, you will be blocked from editing. talk """,0,en
i don't know who she is.,0,en
commercial websites are advised against as external links,0,en
justice for emily,0,en
it does look good .,0,en
"a barnstar for you the modest barnstar in recognition of all the work youve done lately! 66.87.0.48 """,0,en
just because they are in super max does not mean they will never be out among us again .,0,en
"do you have 3rd party sources that cover the subject? news, books, ect that are about dr. brown?v/r - p",0,en
"that and the fact she was one of the self-chosen , so according to their teachings she is allowed to do anything she wants to the goyim .",0,en
monkey monkey monkey monkey monkey monkey,0,en
so. what did the big o accomplish on gun control in his 8 year disaster?,0,en
i just saw a man have a actual conversation with his bird haha,0,en
"dead urls removed about 12. not found. tried several times. this is what happens when bloggers are used as rs. they delete or move data or close accounts. some were the so called syrian observatory of human rights sohor. the one woman blogger. some text left in, now requires rs. lets talk untranslatable non english written links. no translation available. no checking possible to see what its saying. deleted. some text left in, now requires rs. lets talk """,0,en
"the reason i declined your request to create a new article was that the article already existed and was deleted around 6 hours ago due to non-notability. if you disagree with the articles initial deletion, you are always free to open a deletion review. i hope this helps. thanks, talk """,0,en
"that's not vandalization, i was trying to find out what her problem was. she came here and posted, so i didn't know of said user until she made a fool of herself. that is true and look at the history of this page for the proof. 71.72.172.177",0,en
he is gorgeous.,0,en
"he made broken look beautiful, and strong look invincible"" - - ariana dancu",0,en
"maiden tour in romania ? i don't remember, but did iron maiden ever have a concert in romania ? i know that they even had one in iceland during their death on the road tour, but i don't think they've ever visited romania. does anyone have any info to prove this ? -",0,en
dan rather supplied her with unimpeachable documentation and she is just waiting for snopes to verify it for her.,0,en
"blocked you have been temporarily blocked from editing because of your disruptive edits. you are invited to contribute in a constructive manner as soon as the block expires. roger that """,0,en
other species do we have any information on the other species of elasfatherium?,0,en
"much of the article reads like a forum. it seems as though someone took the opportunity to lay out his or perhaps her personal point of view. this article is far from neutral, and give undue weight to fringe authors and commentators.",0,en
doesn't really seem to be that special to me. a mall's a mall. i don't see what all the fuss is about.,0,en
shes said before that she will always be praying for her even tho she cant do anything. im sure she is heart broken as well at the events,0,en
"nby the way, i just wasn't connected when i thought i was. not being connected is not considered as a crime anywhere on wikipedia. this is clearly a case of admin abuse of powers and it will have consequences.",0,en
i also posted this:,0,en
if i must not add albanian name for citys outside of albania why are forin names at albanian citys like kor and gjirokastr?,0,en
eeeeek. i can't believe i'll be at in 5 days. #nervous #amazed,0,en
"using your incredibly simple logic, hopkins can't be the champion because he didn't pick up any of the belts. you're now resorting to making rubbish up saying that he did. jones unified meaningless paper titles, and they sure as hell didn't end up in hopkins' possesion. you know nothing about boxing history & its politics. you're just a simple minded idiot who's wasting people's time. wikipedia should ban you & lock these pages for good.",0,en
"ha, next time i have some sort of template problem, do i have to get a sock out of the drawer to post on your talk page?",0,en
ima go cry for a few hours brb,0,en
how many liberals will believe hillary's explanation? he was the one who worked with russia on uranium one plus other questionable activities that should be investigated.,0,en
"do u believe this- it looks like a new movie peppermint"" is a shoot 'em up from the hollywood gun control crowd. what say u """,0,en
what are you doing bitch,1,en
keep your avi hoe,1,en
